Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-03-04 23:00:00,India,Southern India,IN-SO,540.66,591.62,28.23,19.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 00:00:00,India,Southern India,IN-SO,546.61,597.98,27.44,19.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 01:00:00,India,Southern India,IN-SO,552.74,604.54,26.63,19.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 02:00:00,India,Southern India,IN-SO,460.47,511.21,38.87,32.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 03:00:00,India,Southern India,IN-SO,437.33,487.9,41.95,36.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 04:00:00,India,Southern India,IN-SO,431.17,481.73,42.76,37.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 05:00:00,India,Southern India,IN-SO,429.79,480.44,42.95,38.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 06:00:00,India,Southern India,IN-SO,418.53,468.86,44.44,39.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 07:00:00,India,Southern India,IN-SO,414.03,464.21,45.04,40.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 08:00:00,India,Southern India,IN-SO,409.31,459.32,45.67,40.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 09:00:00,India,Southern India,IN-SO,410.48,460.47,45.51,40.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 10:00:00,India,Southern India,IN-SO,411.31,461.22,45.4,40.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 11:00:00,India,Southern India,IN-SO,415.09,464.98,44.9,39.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 12:00:00,India,Southern India,IN-SO,432.54,482.22,42.58,35.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 13:00:00,India,Southern India,IN-SO,540.24,591.37,28.29,20.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 14:00:00,India,Southern India,IN-SO,540.4,591.55,28.27,20.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 15:00:00,India,Southern India,IN-SO,539.5,590.58,28.38,20.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 16:00:00,India,Southern India,IN-SO,540.44,591.59,28.26,20.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 17:00:00,India,Southern India,IN-SO,537.45,588.38,28.66,20.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 18:00:00,India,Southern India,IN-SO,547.47,598.57,27.28,17.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 19:00:00,India,Southern India,IN-SO,546.68,597.7,27.39,17.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 20:00:00,India,Southern India,IN-SO,544.42,595.26,27.69,17.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 21:00:00,India,Southern India,IN-SO,543.41,594.17,27.82,17.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 22:00:00,India,Southern India,IN-SO,544.06,594.86,27.74,17.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-05 23:00:00,India,Southern India,IN-SO,548.1,599.17,27.2,17.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 00:00:00,India,Southern India,IN-SO,554.67,606.18,26.33,17.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 01:00:00,India,Southern India,IN-SO,561.18,613.17,25.46,17.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 02:00:00,India,Southern India,IN-SO,463.71,514.57,38.41,31.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 03:00:00,India,Southern India,IN-SO,439.64,490.33,41.61,35.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 04:00:00,India,Southern India,IN-SO,434.34,485.06,42.31,36.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 05:00:00,India,Southern India,IN-SO,432.04,482.76,42.61,37.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 06:00:00,India,Southern India,IN-SO,420.51,470.95,44.15,38.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 07:00:00,India,Southern India,IN-SO,416.06,466.38,44.74,38.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 08:00:00,India,Southern India,IN-SO,411.24,461.39,45.38,39.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 09:00:00,India,Southern India,IN-SO,413.02,463.21,45.14,39.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 10:00:00,India,Southern India,IN-SO,413.9,464.03,45.02,38.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 11:00:00,India,Southern India,IN-SO,416.19,466.14,44.72,38.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 12:00:00,India,Southern India,IN-SO,432.95,482.6,42.49,34.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 13:00:00,India,Southern India,IN-SO,545.33,596.43,27.57,18.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 14:00:00,India,Southern India,IN-SO,545.3,596.4,27.57,18.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 15:00:00,India,Southern India,IN-SO,544.29,595.31,27.7,18.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 16:00:00,India,Southern India,IN-SO,545.02,596.1,27.61,18.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 17:00:00,India,Southern India,IN-SO,542.13,593.0,27.99,18.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 18:00:00,India,Southern India,IN-SO,505.26,559.86,32.76,23.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 19:00:00,India,Southern India,IN-SO,504.36,558.83,32.88,23.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 20:00:00,India,Southern India,IN-SO,504.59,558.89,32.85,23.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 21:00:00,India,Southern India,IN-SO,503.37,557.51,33.01,23.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 22:00:00,India,Southern India,IN-SO,501.76,555.8,33.23,23.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-06 23:00:00,India,Southern India,IN-SO,505.83,560.21,32.69,23.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 00:00:00,India,Southern India,IN-SO,510.92,565.66,32.01,23.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 01:00:00,India,Southern India,IN-SO,517.19,572.42,31.18,22.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 02:00:00,India,Southern India,IN-SO,431.4,485.02,42.59,35.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 03:00:00,India,Southern India,IN-SO,410.79,464.13,45.33,39.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 04:00:00,India,Southern India,IN-SO,405.81,459.21,46.0,40.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 05:00:00,India,Southern India,IN-SO,404.67,458.13,46.15,40.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 06:00:00,India,Southern India,IN-SO,392.98,446.19,47.7,42.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 07:00:00,India,Southern India,IN-SO,388.85,441.94,48.25,42.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 08:00:00,India,Southern India,IN-SO,384.99,437.93,48.76,42.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 09:00:00,India,Southern India,IN-SO,386.87,439.89,48.51,42.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 10:00:00,India,Southern India,IN-SO,388.09,441.1,48.35,42.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 11:00:00,India,Southern India,IN-SO,391.05,444.0,47.96,41.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 12:00:00,India,Southern India,IN-SO,406.43,459.24,45.91,38.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 13:00:00,India,Southern India,IN-SO,504.3,559.16,32.88,23.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 14:00:00,India,Southern India,IN-SO,503.81,558.63,32.95,23.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 15:00:00,India,Southern India,IN-SO,502.54,557.26,33.12,23.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 16:00:00,India,Southern India,IN-SO,502.97,557.72,33.06,23.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 17:00:00,India,Southern India,IN-SO,501.47,556.08,33.26,23.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 18:00:00,India,Southern India,IN-SO,527.63,577.56,29.95,20.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 19:00:00,India,Southern India,IN-SO,527.69,577.6,29.94,20.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 20:00:00,India,Southern India,IN-SO,525.87,575.65,30.18,20.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 21:00:00,India,Southern India,IN-SO,525.31,575.03,30.25,20.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 22:00:00,India,Southern India,IN-SO,525.99,575.76,30.16,20.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-07 23:00:00,India,Southern India,IN-SO,530.76,580.86,29.53,19.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 00:00:00,India,Southern India,IN-SO,537.4,587.94,28.65,19.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 01:00:00,India,Southern India,IN-SO,543.38,594.34,27.85,19.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 02:00:00,India,Southern India,IN-SO,451.45,501.48,40.06,33.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 03:00:00,India,Southern India,IN-SO,429.42,479.37,42.98,36.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 04:00:00,India,Southern India,IN-SO,423.28,473.22,43.8,37.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 05:00:00,India,Southern India,IN-SO,422.36,472.4,43.92,38.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 06:00:00,India,Southern India,IN-SO,410.3,460.02,45.53,39.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 07:00:00,India,Southern India,IN-SO,405.72,455.3,46.13,40.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 08:00:00,India,Southern India,IN-SO,401.35,450.79,46.71,40.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 09:00:00,India,Southern India,IN-SO,403.04,452.52,46.49,40.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 10:00:00,India,Southern India,IN-SO,403.89,453.29,46.38,40.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 11:00:00,India,Southern India,IN-SO,407.11,456.43,45.95,39.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 12:00:00,India,Southern India,IN-SO,423.79,472.86,43.73,35.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 13:00:00,India,Southern India,IN-SO,529.34,579.58,29.72,20.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 14:00:00,India,Southern India,IN-SO,529.05,579.27,29.76,20.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 15:00:00,India,Southern India,IN-SO,528.24,578.41,29.87,20.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 16:00:00,India,Southern India,IN-SO,528.93,579.15,29.78,20.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 17:00:00,India,Southern India,IN-SO,525.74,575.72,30.2,20.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 18:00:00,India,Southern India,IN-SO,532.7,582.81,29.31,19.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 19:00:00,India,Southern India,IN-SO,533.87,584.02,29.15,19.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 20:00:00,India,Southern India,IN-SO,532.45,582.47,29.34,19.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 21:00:00,India,Southern India,IN-SO,529.86,579.71,29.69,19.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 22:00:00,India,Southern India,IN-SO,527.94,577.69,29.94,19.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-08 23:00:00,India,Southern India,IN-SO,530.69,580.65,29.58,19.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 00:00:00,India,Southern India,IN-SO,536.72,587.07,28.78,19.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 01:00:00,India,Southern India,IN-SO,541.66,592.37,28.12,19.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 02:00:00,India,Southern India,IN-SO,450.33,500.17,40.24,33.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 03:00:00,India,Southern India,IN-SO,428.44,478.14,43.15,37.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 04:00:00,India,Southern India,IN-SO,421.71,471.37,44.04,38.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 05:00:00,India,Southern India,IN-SO,417.82,467.43,44.55,38.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 06:00:00,India,Southern India,IN-SO,407.07,456.37,45.98,40.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 07:00:00,India,Southern India,IN-SO,402.87,452.06,46.53,40.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 08:00:00,India,Southern India,IN-SO,398.3,447.33,47.14,41.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 09:00:00,India,Southern India,IN-SO,399.46,448.47,46.98,40.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 10:00:00,India,Southern India,IN-SO,400.05,448.97,46.91,40.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 11:00:00,India,Southern India,IN-SO,402.11,450.84,46.63,40.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 12:00:00,India,Southern India,IN-SO,417.42,465.81,44.6,36.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 13:00:00,India,Southern India,IN-SO,520.15,569.61,30.97,21.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 14:00:00,India,Southern India,IN-SO,519.86,569.3,31.01,21.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 15:00:00,India,Southern India,IN-SO,518.62,567.97,31.17,21.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 16:00:00,India,Southern India,IN-SO,520.7,570.2,30.89,21.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 17:00:00,India,Southern India,IN-SO,516.97,566.19,31.39,21.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 18:00:00,India,Southern India,IN-SO,536.7,586.91,28.79,19.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 19:00:00,India,Southern India,IN-SO,538.01,588.27,28.62,19.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 20:00:00,India,Southern India,IN-SO,536.12,586.26,28.87,19.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 21:00:00,India,Southern India,IN-SO,536.19,586.31,28.86,19.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 22:00:00,India,Southern India,IN-SO,537.35,587.54,28.7,19.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-09 23:00:00,India,Southern India,IN-SO,540.77,591.21,28.25,18.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 00:00:00,India,Southern India,IN-SO,547.39,598.27,27.37,18.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 01:00:00,India,Southern India,IN-SO,552.28,603.53,26.72,18.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 02:00:00,India,Southern India,IN-SO,461.23,511.53,38.8,32.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 03:00:00,India,Southern India,IN-SO,438.81,488.97,41.78,35.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 04:00:00,India,Southern India,IN-SO,432.84,483.0,42.57,36.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 05:00:00,India,Southern India,IN-SO,430.23,480.4,42.92,37.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 06:00:00,India,Southern India,IN-SO,421.01,470.95,44.14,38.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 07:00:00,India,Southern India,IN-SO,417.36,467.23,44.62,38.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 08:00:00,India,Southern India,IN-SO,413.16,462.89,45.18,39.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 09:00:00,India,Southern India,IN-SO,414.53,464.27,45.0,39.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 10:00:00,India,Southern India,IN-SO,415.11,464.75,44.92,38.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 11:00:00,India,Southern India,IN-SO,417.21,466.65,44.64,38.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 12:00:00,India,Southern India,IN-SO,433.14,482.32,42.53,34.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 13:00:00,India,Southern India,IN-SO,535.05,585.35,29.01,19.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 14:00:00,India,Southern India,IN-SO,534.45,584.71,29.09,19.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 15:00:00,India,Southern India,IN-SO,533.61,583.81,29.2,19.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 16:00:00,India,Southern India,IN-SO,534.79,585.07,29.04,19.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 17:00:00,India,Southern India,IN-SO,531.52,581.57,29.48,20.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 18:00:00,India,Southern India,IN-SO,543.41,594.31,27.89,18.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 19:00:00,India,Southern India,IN-SO,544.95,595.92,27.69,18.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 20:00:00,India,Southern India,IN-SO,543.09,593.91,27.94,18.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 21:00:00,India,Southern India,IN-SO,541.1,591.8,28.2,18.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 22:00:00,India,Southern India,IN-SO,542.65,593.41,27.99,18.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-10 23:00:00,India,Southern India,IN-SO,546.73,597.74,27.45,18.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 00:00:00,India,Southern India,IN-SO,547.62,598.78,27.33,18.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 01:00:00,India,Southern India,IN-SO,552.71,604.25,26.66,18.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 02:00:00,India,Southern India,IN-SO,459.76,510.23,38.99,32.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 03:00:00,India,Southern India,IN-SO,438.54,488.88,41.81,35.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 04:00:00,India,Southern India,IN-SO,437.01,487.47,42.01,36.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 05:00:00,India,Southern India,IN-SO,435.76,486.26,42.18,36.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 06:00:00,India,Southern India,IN-SO,426.52,476.78,43.4,37.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 07:00:00,India,Southern India,IN-SO,422.69,472.85,43.91,38.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 08:00:00,India,Southern India,IN-SO,418.75,468.79,44.43,38.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 09:00:00,India,Southern India,IN-SO,420.54,470.64,44.2,38.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 10:00:00,India,Southern India,IN-SO,421.72,471.78,44.04,38.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 11:00:00,India,Southern India,IN-SO,422.93,472.72,43.88,37.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 12:00:00,India,Southern India,IN-SO,439.43,489.03,41.69,34.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 13:00:00,India,Southern India,IN-SO,542.19,593.16,28.05,19.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 14:00:00,India,Southern India,IN-SO,543.22,594.27,27.92,19.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 15:00:00,India,Southern India,IN-SO,542.5,593.49,28.01,18.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 16:00:00,India,Southern India,IN-SO,543.58,594.66,27.87,18.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 17:00:00,India,Southern India,IN-SO,540.24,591.07,28.31,19.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 18:00:00,India,Southern India,IN-SO,544.99,595.69,27.73,18.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 19:00:00,India,Southern India,IN-SO,544.69,595.34,27.77,18.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 20:00:00,India,Southern India,IN-SO,542.41,592.88,28.07,18.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 21:00:00,India,Southern India,IN-SO,541.01,591.34,28.26,18.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 22:00:00,India,Southern India,IN-SO,540.94,591.27,28.27,18.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-11 23:00:00,India,Southern India,IN-SO,542.02,592.43,28.12,18.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 00:00:00,India,Southern India,IN-SO,547.23,597.99,27.43,18.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 01:00:00,India,Southern India,IN-SO,552.62,603.77,26.72,18.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 02:00:00,India,Southern India,IN-SO,460.38,510.55,38.95,32.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 03:00:00,India,Southern India,IN-SO,440.07,490.12,41.64,35.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 04:00:00,India,Southern India,IN-SO,434.42,484.46,42.39,36.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 05:00:00,India,Southern India,IN-SO,432.8,482.91,42.61,37.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 06:00:00,India,Southern India,IN-SO,424.22,474.1,43.75,38.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 07:00:00,India,Southern India,IN-SO,420.57,470.37,44.23,38.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 08:00:00,India,Southern India,IN-SO,416.07,465.71,44.83,39.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 09:00:00,India,Southern India,IN-SO,417.36,467.0,44.66,38.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-03-12 10:00:00,India,Southern India,IN-SO,418.03,467.58,44.57,38.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
