Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,India,Southern India,IN-SO,523.3,571.82,30.77,21.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 01:00:00,India,Southern India,IN-SO,530.51,579.51,29.82,21.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 02:00:00,India,Southern India,IN-SO,450.25,498.81,40.44,33.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 03:00:00,India,Southern India,IN-SO,419.44,468.11,44.51,38.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 04:00:00,India,Southern India,IN-SO,414.98,463.86,45.09,39.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 05:00:00,India,Southern India,IN-SO,410.04,458.87,45.75,40.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 06:00:00,India,Southern India,IN-SO,406.84,455.61,46.17,40.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 07:00:00,India,Southern India,IN-SO,401.97,450.55,46.81,41.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 08:00:00,India,Southern India,IN-SO,395.8,444.09,47.63,41.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 09:00:00,India,Southern India,IN-SO,396.7,444.91,47.51,41.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 10:00:00,India,Southern India,IN-SO,397.05,445.0,47.46,41.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 11:00:00,India,Southern India,IN-SO,402.53,450.09,46.74,40.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 12:00:00,India,Southern India,IN-SO,451.85,498.76,40.21,31.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 13:00:00,India,Southern India,IN-SO,502.92,550.19,33.45,24.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 14:00:00,India,Southern India,IN-SO,501.66,548.84,33.62,24.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 15:00:00,India,Southern India,IN-SO,498.12,545.05,34.09,24.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 16:00:00,India,Southern India,IN-SO,499.82,546.87,33.86,24.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 17:00:00,India,Southern India,IN-SO,498.4,545.35,34.05,24.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 18:00:00,India,Southern India,IN-SO,500.56,547.53,33.79,24.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 19:00:00,India,Southern India,IN-SO,499.44,546.31,33.94,24.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 20:00:00,India,Southern India,IN-SO,495.91,542.54,34.4,24.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 21:00:00,India,Southern India,IN-SO,494.26,540.78,34.62,24.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 22:00:00,India,Southern India,IN-SO,496.35,542.98,34.35,24.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 23:00:00,India,Southern India,IN-SO,506.59,553.85,33.0,23.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 00:00:00,India,Southern India,IN-SO,516.5,564.46,31.69,22.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 01:00:00,India,Southern India,IN-SO,523.93,572.4,30.7,22.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 02:00:00,India,Southern India,IN-SO,447.95,496.04,40.75,33.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 03:00:00,India,Southern India,IN-SO,418.74,467.01,44.61,38.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 04:00:00,India,Southern India,IN-SO,419.65,468.3,44.49,38.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 05:00:00,India,Southern India,IN-SO,415.82,464.45,45.0,39.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 06:00:00,India,Southern India,IN-SO,409.66,458.16,45.81,40.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 07:00:00,India,Southern India,IN-SO,404.69,453.0,46.47,40.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 08:00:00,India,Southern India,IN-SO,398.93,446.98,47.23,41.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 09:00:00,India,Southern India,IN-SO,400.02,448.02,47.09,41.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 10:00:00,India,Southern India,IN-SO,400.72,448.51,46.99,41.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 11:00:00,India,Southern India,IN-SO,406.29,453.73,46.26,39.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 12:00:00,India,Southern India,IN-SO,453.13,500.0,40.06,32.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 13:00:00,India,Southern India,IN-SO,503.84,551.09,33.35,24.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 14:00:00,India,Southern India,IN-SO,503.19,550.4,33.44,24.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 15:00:00,India,Southern India,IN-SO,500.35,547.36,33.81,25.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 16:00:00,India,Southern India,IN-SO,502.13,549.27,33.58,24.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 17:00:00,India,Southern India,IN-SO,500.93,547.98,33.74,24.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 18:00:00,India,Southern India,IN-SO,496.85,543.63,34.29,25.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 19:00:00,India,Southern India,IN-SO,494.5,541.13,34.6,25.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 20:00:00,India,Southern India,IN-SO,491.5,537.92,35.0,25.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 21:00:00,India,Southern India,IN-SO,490.64,536.99,35.12,25.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 22:00:00,India,Southern India,IN-SO,492.52,538.99,34.87,25.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 23:00:00,India,Southern India,IN-SO,500.85,547.85,33.77,24.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 00:00:00,India,Southern India,IN-SO,508.98,556.58,32.69,23.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 01:00:00,India,Southern India,IN-SO,515.0,563.03,31.89,23.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 02:00:00,India,Southern India,IN-SO,445.43,493.33,41.09,34.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 03:00:00,India,Southern India,IN-SO,417.02,465.11,44.85,38.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 04:00:00,India,Southern India,IN-SO,415.73,464.12,45.02,39.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 05:00:00,India,Southern India,IN-SO,409.76,458.07,45.81,40.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 06:00:00,India,Southern India,IN-SO,406.49,454.73,46.24,40.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 07:00:00,India,Southern India,IN-SO,402.39,450.49,46.79,41.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 08:00:00,India,Southern India,IN-SO,397.04,444.92,47.49,41.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 09:00:00,India,Southern India,IN-SO,398.4,446.25,47.31,41.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 10:00:00,India,Southern India,IN-SO,399.27,446.93,47.2,41.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 11:00:00,India,Southern India,IN-SO,404.88,452.23,46.46,40.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 12:00:00,India,Southern India,IN-SO,449.79,496.57,40.52,32.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 13:00:00,India,Southern India,IN-SO,500.43,547.54,33.82,25.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 14:00:00,India,Southern India,IN-SO,499.33,546.37,33.96,25.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 15:00:00,India,Southern India,IN-SO,496.11,542.91,34.39,25.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 16:00:00,India,Southern India,IN-SO,497.09,543.96,34.26,25.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 17:00:00,India,Southern India,IN-SO,495.14,541.87,34.52,25.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 18:00:00,India,Southern India,IN-SO,489.11,535.38,35.32,26.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 19:00:00,India,Southern India,IN-SO,486.56,532.66,35.66,26.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 20:00:00,India,Southern India,IN-SO,482.66,528.47,36.17,26.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 21:00:00,India,Southern India,IN-SO,480.36,526.01,36.48,26.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 22:00:00,India,Southern India,IN-SO,481.01,526.7,36.39,26.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 23:00:00,India,Southern India,IN-SO,490.04,536.3,35.2,25.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 00:00:00,India,Southern India,IN-SO,500.09,547.05,33.87,25.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 01:00:00,India,Southern India,IN-SO,507.14,554.59,32.93,24.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 02:00:00,India,Southern India,IN-SO,437.37,484.72,42.16,35.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 03:00:00,India,Southern India,IN-SO,408.71,456.28,45.95,39.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 04:00:00,India,Southern India,IN-SO,408.97,456.93,45.92,40.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 05:00:00,India,Southern India,IN-SO,405.16,453.1,46.42,41.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 06:00:00,India,Southern India,IN-SO,401.47,449.33,46.91,41.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 07:00:00,India,Southern India,IN-SO,397.3,445.02,47.46,42.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 08:00:00,India,Southern India,IN-SO,391.88,439.37,48.18,42.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 09:00:00,India,Southern India,IN-SO,393.32,440.8,47.99,42.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 10:00:00,India,Southern India,IN-SO,394.35,441.67,47.85,41.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 11:00:00,India,Southern India,IN-SO,399.85,446.86,47.12,40.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 12:00:00,India,Southern India,IN-SO,442.51,488.85,41.48,33.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 13:00:00,India,Southern India,IN-SO,494.78,541.46,34.57,25.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 14:00:00,India,Southern India,IN-SO,493.95,540.57,34.68,26.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 15:00:00,India,Southern India,IN-SO,490.86,537.26,35.09,26.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 16:00:00,India,Southern India,IN-SO,492.49,539.0,34.87,26.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 17:00:00,India,Southern India,IN-SO,491.04,537.45,35.06,26.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 18:00:00,India,Southern India,IN-SO,480.9,526.77,36.41,27.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 19:00:00,India,Southern India,IN-SO,477.59,523.25,36.85,28.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 20:00:00,India,Southern India,IN-SO,473.65,519.03,37.37,28.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 21:00:00,India,Southern India,IN-SO,471.78,517.02,37.62,28.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 22:00:00,India,Southern India,IN-SO,472.05,517.31,37.58,28.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-04 23:00:00,India,Southern India,IN-SO,482.02,527.9,36.27,27.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 00:00:00,India,Southern India,IN-SO,492.56,539.16,34.87,26.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 01:00:00,India,Southern India,IN-SO,499.68,546.75,33.93,26.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 02:00:00,India,Southern India,IN-SO,430.91,477.88,43.03,36.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 03:00:00,India,Southern India,IN-SO,403.39,450.63,46.66,41.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 04:00:00,India,Southern India,IN-SO,404.48,452.13,46.52,41.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 05:00:00,India,Southern India,IN-SO,400.63,448.28,47.03,42.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 06:00:00,India,Southern India,IN-SO,393.8,441.25,47.93,43.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 07:00:00,India,Southern India,IN-SO,389.51,436.85,48.5,43.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 08:00:00,India,Southern India,IN-SO,384.48,431.62,49.16,44.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 09:00:00,India,Southern India,IN-SO,386.18,433.34,48.94,43.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 10:00:00,India,Southern India,IN-SO,387.52,434.56,48.76,43.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 11:00:00,India,Southern India,IN-SO,393.25,440.01,48.0,42.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 12:00:00,India,Southern India,IN-SO,435.52,481.68,42.41,35.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 13:00:00,India,Southern India,IN-SO,489.23,535.72,35.31,27.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 14:00:00,India,Southern India,IN-SO,488.74,535.2,35.38,27.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 15:00:00,India,Southern India,IN-SO,486.09,532.36,35.73,27.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 16:00:00,India,Southern India,IN-SO,487.42,533.78,35.55,27.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 17:00:00,India,Southern India,IN-SO,485.8,532.05,35.77,27.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 18:00:00,India,Southern India,IN-SO,477.73,523.88,36.83,29.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 19:00:00,India,Southern India,IN-SO,475.75,521.76,37.09,29.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 20:00:00,India,Southern India,IN-SO,472.43,518.2,37.53,29.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 21:00:00,India,Southern India,IN-SO,470.83,516.49,37.74,29.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 22:00:00,India,Southern India,IN-SO,470.99,516.66,37.72,29.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-05 23:00:00,India,Southern India,IN-SO,475.25,521.22,37.16,29.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 00:00:00,India,Southern India,IN-SO,483.17,529.72,36.11,29.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 01:00:00,India,Southern India,IN-SO,488.47,535.41,35.41,28.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 02:00:00,India,Southern India,IN-SO,420.71,467.57,44.37,38.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 03:00:00,India,Southern India,IN-SO,394.44,441.6,47.84,43.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 04:00:00,India,Southern India,IN-SO,394.67,442.19,47.81,43.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 05:00:00,India,Southern India,IN-SO,391.42,438.95,48.24,43.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 06:00:00,India,Southern India,IN-SO,391.25,438.82,48.27,44.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 07:00:00,India,Southern India,IN-SO,388.06,435.55,48.69,44.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 08:00:00,India,Southern India,IN-SO,383.36,430.68,49.31,44.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 09:00:00,India,Southern India,IN-SO,385.06,432.39,49.08,44.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 10:00:00,India,Southern India,IN-SO,386.56,433.79,48.88,44.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 11:00:00,India,Southern India,IN-SO,392.46,439.45,48.11,43.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 12:00:00,India,Southern India,IN-SO,434.13,480.66,42.6,36.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 13:00:00,India,Southern India,IN-SO,488.58,535.53,35.39,28.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 14:00:00,India,Southern India,IN-SO,488.92,535.89,35.35,28.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 15:00:00,India,Southern India,IN-SO,487.37,534.23,35.56,28.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 16:00:00,India,Southern India,IN-SO,488.83,535.8,35.36,28.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 17:00:00,India,Southern India,IN-SO,487.71,534.6,35.51,28.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 18:00:00,India,Southern India,IN-SO,494.69,541.75,34.59,27.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 19:00:00,India,Southern India,IN-SO,493.05,539.98,34.81,27.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 20:00:00,India,Southern India,IN-SO,490.09,536.82,35.2,27.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 21:00:00,India,Southern India,IN-SO,488.84,535.47,35.37,27.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 22:00:00,India,Southern India,IN-SO,489.47,536.15,35.28,27.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-06 23:00:00,India,Southern India,IN-SO,494.07,541.09,34.68,27.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 00:00:00,India,Southern India,IN-SO,502.15,549.74,33.61,26.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 01:00:00,India,Southern India,IN-SO,507.71,555.71,32.87,26.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 02:00:00,India,Southern India,IN-SO,436.71,484.48,42.26,36.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 03:00:00,India,Southern India,IN-SO,408.5,456.49,45.99,41.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 04:00:00,India,Southern India,IN-SO,408.2,456.53,46.03,41.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 05:00:00,India,Southern India,IN-SO,404.74,453.06,46.49,42.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 06:00:00,India,Southern India,IN-SO,404.13,452.47,46.57,42.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 07:00:00,India,Southern India,IN-SO,401.08,449.36,46.97,42.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 08:00:00,India,Southern India,IN-SO,396.58,444.7,47.57,43.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 09:00:00,India,Southern India,IN-SO,398.56,446.73,47.3,42.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 10:00:00,India,Southern India,IN-SO,400.5,448.59,47.05,42.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 11:00:00,India,Southern India,IN-SO,407.2,455.13,46.16,41.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 12:00:00,India,Southern India,IN-SO,451.21,498.84,40.34,34.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 13:00:00,India,Southern India,IN-SO,510.62,558.83,32.49,25.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 14:00:00,India,Southern India,IN-SO,511.33,559.59,32.39,25.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 15:00:00,India,Southern India,IN-SO,510.26,558.45,32.53,25.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 16:00:00,India,Southern India,IN-SO,512.69,561.05,32.21,25.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 17:00:00,India,Southern India,IN-SO,512.73,561.1,32.21,24.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 18:00:00,India,Southern India,IN-SO,530.51,579.57,29.86,23.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 19:00:00,India,Southern India,IN-SO,529.47,578.45,30.0,23.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 20:00:00,India,Southern India,IN-SO,527.28,576.11,30.28,23.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 21:00:00,India,Southern India,IN-SO,526.61,575.39,30.37,23.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 22:00:00,India,Southern India,IN-SO,526.12,574.87,30.44,23.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-07 23:00:00,India,Southern India,IN-SO,529.17,578.14,30.03,23.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 00:00:00,India,Southern India,IN-SO,534.94,584.31,29.27,22.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 01:00:00,India,Southern India,IN-SO,538.97,588.63,28.74,22.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 02:00:00,India,Southern India,IN-SO,459.19,508.28,39.29,34.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 03:00:00,India,Southern India,IN-SO,426.54,475.64,43.6,39.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 04:00:00,India,Southern India,IN-SO,425.16,474.52,43.79,39.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 05:00:00,India,Southern India,IN-SO,421.1,470.41,44.32,40.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 06:00:00,India,Southern India,IN-SO,420.12,469.41,44.45,40.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 07:00:00,India,Southern India,IN-SO,416.53,465.72,44.93,41.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 08:00:00,India,Southern India,IN-SO,411.5,460.51,45.59,41.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 09:00:00,India,Southern India,IN-SO,413.15,462.15,45.37,41.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 10:00:00,India,Southern India,IN-SO,414.77,463.66,45.16,41.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-08 11:00:00,India,Southern India,IN-SO,421.44,470.15,44.28,39.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
